HOUSEID_x,PERSONID_x,R_AGE,R_HISP,R_SEX,R_RACE,WKFMHM22,HHSIZE,HHVEHCNT,HHFAMINC,URBANSIZE,URBRUR,uni_Per_ID,YOUNGCHILD,Highschool,EDU_College,HM_OWN,NONHISWHITE,Race_Black,Race_Asian,Race_White,weekday,DRVRCNT,Total_TT,Total_AT,AT_ReguHMact,TT_ReguHMact,ReguHMact,AT_WorkFromHM,TT_WorkFromHM,WorkFromHM,AT_WorkNonHM,TT_WorkNonHM,WorkNonHM,AT_School,TT_School,School,AT_Shopping,TT_Shopping,Shopping,AT_Social1,TT_Social1,Social1,AT_Social2,TT_Social2,Social2,AT_Social3,TT_Social3,Social3,AT_Social4,TT_Social4,Social4,AT_Personal_self,TT_Personal_self,Personal_self,AT_Personal_meal,TT_Personal_meal,Personal_meal,AT_Family_business,TT_Family_business,Family_business,AT_Pick_Drop,TT_Pick_Drop,Pick_Drop,HW_TIME
9000128060,1,27,1,1.0,1,0,1,1,42.5,0,1,9000128060_1,0,1,1,0,0,0,0,1,1,1,37,723,205,19,224,0,0,0,518,18,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904
9000128074,1,63,1,0.0,1,1,3,3,137.5,0,0,9000128074_1,0,1,1,1,0,0,0,1,1,3,160,290,0,60,60,0,0,0,0,0,0,0,0,0,10,15,25,120,30,150,0,0,0,155,10,165,0,0,0,0,0,0,5,40,45,0,5,5,0,0,0,1050
9000128074,2,57,0,1.0,1,0,3,3,137.5,0,0,9000128074_2,0,1,0,1,1,0,0,1,1,3,110,620,0,35,35,0,0,0,615,45,660,0,0,0,5,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745
9000128089,1,35,0,0.0,1,0,4,2,250.0,1,1,9000128089_1,2,1,1,1,1,0,0,1,1,2,85,433,0,13,13,210,15,225,213,27,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,40,1160
9000128089,2,35,0,1.0,1,0,4,2,250.0,1,1,9000128089_2,2,1,1,1,1,0,0,1,1,2,125,435,0,50,50,0,0,0,435,75,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930
9000128101,1,59,0,1.0,1,1,1,1,137.5,0,1,9000128101_1,0,1,1,1,1,0,0,1,1,1,45,520,0,25,25,0,0,0,520,20,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
9000128110,1,65,1,0.0,1,1,2,2,112.5,0,1,9000128110_1,0,1,1,1,0,0,0,1,0,2,66,469,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,404,15,419,0,0,0,0,0,0,0,0,0,0,0,0,65,31,96,0,0,0,0,0,0,925
9000128110,2,67,0,1.0,1,1,2,2,112.5,0,1,9000128110_2,0,1,0,1,1,0,0,1,0,2,30,45,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,45,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380
9000128113,1,40,0,0.0,1,0,6,2,87.5,0,1,9000128113_1,0,1,1,1,1,0,0,1,0,2,58,597,195,25,220,0,0,0,0,0,0,0,0,0,47,13,60,0,0,0,0,0,0,0,0,0,355,20,375,0,0,0,0,0,0,0,0,0,0,0,0,1005
9000128130,1,31,0,0.0,1,1,1,1,12.5,0,1,9000128130_1,0,1,1,1,1,0,0,1,1,1,25,110,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
9000128133,2,57,0,1.0,3,1,2,3,250.0,1,1,9000128133_2,0,1,1,1,0,0,1,0,0,2,90,180,180,90,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
9000128135,2,62,0,0.0,1,1,2,2,112.5,0,1,9000128135_2,0,1,1,1,1,0,0,1,0,2,80,320,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,320,55,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065
9000128158,2,41,0,0.0,2,1,3,1,42.5,0,1,9000128158_2,0,1,0,0,0,1,0,0,0,1,40,250,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,20,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170
9000128190,1,35,0,1.0,1,0,2,1,12.5,0,1,9000128190_1,0,1,0,0,1,0,0,1,0,1,58,632,119,29,148,0,0,0,465,15,480,0,0,0,48,14,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898
9000128212,1,73,0,0.0,3,1,2,2,175.0,0,0,9000128212_1,0,1,1,1,0,0,1,0,1,2,50,155,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,25,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260
9000128212,2,62,0,1.0,3,0,2,2,175.0,0,0,9000128212_2,0,1,1,1,0,0,1,0,1,2,50,155,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,25,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260
9000128215,1,23,0,0.0,1,0,2,2,87.5,0,1,9000128215_1,0,1,0,0,1,0,0,1,1,2,50,490,0,20,20,0,0,0,490,30,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920
9000128215,2,22,0,1.0,1,0,2,2,87.5,0,1,9000128215_2,0,1,0,0,1,0,0,1,1,2,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
9000128235,2,43,0,1.0,1,1,5,1,250.0,0,1,9000128235_2,0,1,1,1,1,0,0,1,1,2,175,390,135,35,170,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,30,5,35,0,0,0,0,0,0,5,10,15,210,60,270,10,20,30,1045
9000128254,2,61,0,1.0,1,0,2,2,87.5,0,1,9000128254_2,0,1,0,1,1,0,0,1,1,2,60,570,0,30,30,0,0,0,570,30,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840
9000128257,2,63,0,0.0,1,0,3,3,42.5,0,1,9000128257_2,0,1,0,1,1,0,0,1,1,3,25,320,0,15,15,0,0,0,320,10,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110
9000128274,2,43,1,0.0,97,0,2,2,112.5,0,1,9000128274_2,0,1,1,1,0,0,0,0,1,2,80,610,0,40,40,0,0,0,610,40,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790
9000128309,1,23,0,0.0,1,0,2,2,42.5,0,0,9000128309_1,0,1,0,0,1,0,0,1,1,2,120,570,0,45,45,0,0,0,540,30,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,45,15,15,30,0,0,0,0,0,0,795
9000128309,2,21,0,1.0,1,0,2,2,42.5,0,0,9000128309_2,0,1,0,0,1,0,0,1,1,2,150,540,0,45,45,0,0,0,510,15,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,45,15,15,30,0,0,0,0,45,45,795
9000128366,1,45,0,1.0,1,0,4,2,30.0,0,1,9000128366_1,0,1,0,0,1,0,0,1,0,2,175,770,125,100,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,60,645,60,15,75,0,0,0,720
9000128366,3,18,0,0.0,1,0,4,2,30.0,0,1,9000128366_3,0,1,0,0,1,0,0,1,0,2,30,540,0,20,20,0,0,0,540,10,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890
9000128367,1,48,1,1.0,1,1,5,1,250.0,1,1,9000128367_1,0,1,1,1,0,0,0,1,1,2,105,585,0,45,45,0,0,0,585,60,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795
9000128427,2,37,0,0.0,1,0,5,2,250.0,0,0,9000128427_2,0,1,1,1,1,0,0,1,1,2,30,540,0,15,15,0,0,0,540,15,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885
9000128460,1,27,0,1.0,1,1,1,0,87.5,1,1,9000128460_1,0,1,1,0,1,0,0,1,0,1,262,40,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,230,270,1170
9000128474,1,58,0,1.0,1,1,3,2,250.0,0,1,9000128474_1,0,1,1,1,1,0,0,1,1,3,120,330,15,55,70,0,0,0,180,45,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,15,150,0,0,0,0,5,5,1060
9000128475,1,47,0,0.0,2,1,3,2,175.0,0,1,9000128475_1,0,1,1,1,0,1,0,0,1,2,92,318,0,15,15,0,0,0,275,25,300,0,0,0,0,0,0,0,0,0,37,13,50,0,0,0,0,0,0,0,0,0,1,30,31,0,0,0,5,9,14,1045
9000128518,1,51,0,1.0,1,1,1,1,62.5,0,1,9000128518_1,0,1,1,1,1,0,0,1,0,1,109,520,195,59,254,0,0,0,0,0,0,0,0,0,0,0,0,325,50,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065
9000128555,2,54,0,1.0,1,0,2,1,30.0,0,0,9000128555_2,0,1,0,0,1,0,0,1,0,0,45,330,0,15,15,0,0,0,165,15,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,15,180,0,0,0,0,0,0,0,0,0,0,0,0,1080
9000128558,1,58,0,1.0,1,1,2,2,112.5,0,1,9000128558_1,0,1,0,1,1,0,0,1,1,2,71,39,0,35,35,0,0,0,0,0,0,0,0,0,19,6,25,0,0,0,0,0,0,0,0,0,0,0,0,20,30,50,0,0,0,0,0,0,0,0,0,1365
9000128558,2,64,1,0.0,1,0,2,2,112.5,0,1,9000128558_2,0,1,0,1,0,0,0,1,1,2,45,560,0,25,25,0,0,0,560,20,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860
9000128573,2,72,0,0.0,1,0,2,2,42.5,0,1,9000128573_2,0,1,0,0,1,0,0,1,1,2,120,775,555,55,610,0,0,0,150,30,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,35,105,0,0,0,1155
9000128610,1,35,1,1.0,1,1,4,1,62.5,1,1,9000128610_1,0,1,0,0,0,0,0,1,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1438
9000128610,2,41,0,0.0,1,1,4,1,62.5,1,1,9000128610_2,0,1,0,0,1,0,0,1,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1438
9000128622,1,55,0,1.0,1,1,3,3,112.5,0,1,9000128622_1,0,1,1,1,1,0,0,1,0,2,40,85,0,20,20,0,0,0,0,0,0,0,0,0,85,20,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335
9000128622,2,16,0,0.0,1,0,3,3,112.5,0,1,9000128622_2,0,0,0,1,1,0,0,1,0,2,70,695,70,35,105,0,0,0,360,15,375,0,0,0,0,0,0,0,0,0,265,20,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780
9000128644,1,39,0,1.0,1,0,2,2,62.5,0,1,9000128644_1,0,1,0,1,1,0,0,1,0,2,65,130,0,10,10,0,0,0,0,0,0,0,0,0,65,25,90,65,30,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255
9000128648,1,35,0,0.0,1,0,5,3,112.5,0,1,9000128648_1,0,1,0,0,1,0,0,1,1,2,50,30,0,35,35,0,0,0,30,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395
9000128649,1,35,1,0.0,1,1,3,2,175.0,1,1,9000128649_1,1,1,1,1,0,0,0,1,1,2,60,420,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,420,30,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990
9000128681,1,49,0,0.0,1,0,4,2,112.5,0,1,9000128681_1,0,1,0,1,1,0,0,1,1,4,75,660,0,45,45,0,0,0,660,30,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750
9000128681,3,17,0,0.0,1,0,4,2,112.5,0,1,9000128681_3,0,0,0,1,1,0,0,1,1,4,30,600,0,15,15,0,0,0,0,0,0,600,15,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825
9000128687,1,23,1,0.0,97,0,1,1,20.0,0,1,9000128687_1,0,1,1,0,0,0,0,0,1,1,51,398,0,32,32,0,0,0,0,0,0,398,19,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023
9000128712,1,62,0,0.0,1,1,1,2,250.0,1,1,9000128712_1,0,1,1,0,1,0,0,1,0,1,45,225,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,15,240,0,0,0,0,0,0,0,0,0,0,15,15,1185
9000128714,1,34,0,0.0,1,1,1,2,87.5,0,1,9000128714_1,0,1,1,0,1,0,0,1,1,1,17,8,0,10,10,0,0,0,0,0,0,0,0,0,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425
9000128744,1,40,0,0.0,1,0,4,4,137.5,0,0,9000128744_1,0,1,0,1,1,0,0,1,0,2,120,255,0,45,45,0,0,0,0,0,0,0,0,0,135,45,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,150,0,0,0,0,0,0,1110
9000128744,2,39,0,1.0,1,1,4,4,137.5,0,0,9000128744_2,0,1,1,1,1,0,0,1,0,2,120,255,0,45,45,0,0,0,0,0,0,0,0,0,135,45,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,150,0,0,0,0,0,0,1110
9000128769,1,26,0,0.0,1,1,2,2,175.0,0,1,9000128769_1,0,1,1,0,1,0,0,1,0,2,75,460,290,40,330,0,0,0,0,0,0,0,0,0,0,0,0,160,25,185,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20,0,0,0,0,0,0,1235
9000128769,2,25,0,0.0,1,1,2,2,175.0,0,1,9000128769_2,0,1,1,0,1,0,0,1,0,2,100,665,240,45,285,0,0,0,0,0,0,0,0,0,30,30,60,280,20,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,5,120,0,0,0,960
9000128782,1,63,0,0.0,1,1,3,3,175.0,0,0,9000128782_1,0,1,1,1,1,0,0,1,0,2,10,155,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,5,160,0,0,0,0,0,0,0,0,0,0,0,0,1280
9000128782,2,64,0,1.0,1,0,3,3,175.0,0,0,9000128782_2,0,1,0,1,1,0,0,1,0,2,10,155,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,5,160,0,0,0,0,0,0,0,0,0,0,0,0,1280
9000128790,1,44,0,0.0,1,0,8,4,137.5,0,1,9000128790_1,1,1,0,1,1,0,0,1,0,4,55,440,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,213,12,225,0,0,0,215,15,230,0,0,0,0,0,0,0,0,0,0,0,0,12,13,25,960
9000128790,2,42,0,1.0,1,0,8,4,137.5,0,1,9000128790_2,1,1,0,1,1,0,0,1,0,4,22,308,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,12,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120
9000128790,4,19,0,1.0,1,0,8,4,137.5,0,1,9000128790_4,1,1,0,1,1,0,0,1,0,4,22,308,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,12,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120
9000128790,5,21,0,0.0,1,0,8,4,137.5,0,1,9000128790_5,1,0,0,1,1,0,0,1,0,4,26,296,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,14,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130
9000128790,6,19,0,0.0,1,0,8,4,137.5,0,1,9000128790_6,1,0,0,1,1,0,0,1,0,4,26,296,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,14,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130
9000128808,1,40,0,1.0,3,1,3,1,112.5,0,1,9000128808_1,0,1,1,1,0,0,1,0,1,2,110,590,500,55,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,25,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,55,1295
9000128835,1,40,0,1.0,1,0,2,2,87.5,0,0,9000128835_1,0,1,0,1,1,0,0,1,0,1,120,0,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
9000128837,1,44,0,0.0,1,0,5,2,112.5,0,0,9000128837_1,0,1,1,1,1,0,0,1,1,2,10,545,0,5,5,0,0,0,545,5,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890
9000128857,1,49,0,0.0,1,1,4,4,87.5,0,0,9000128857_1,0,1,0,1,1,0,0,1,1,4,90,105,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,45,150,0,0,0,0,0,0,0,0,0,0,0,0,1290
9000128857,2,45,0,1.0,1,1,4,4,87.5,0,0,9000128857_2,0,1,0,1,1,0,0,1,1,4,90,105,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,45,150,0,0,0,0,0,0,0,0,0,0,0,0,1290
9000128857,3,18,0,0.0,1,0,4,4,87.5,0,0,9000128857_3,0,1,0,1,1,0,0,1,1,4,90,105,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,45,150,0,0,0,0,0,0,0,0,0,0,0,0,1290
9000128900,2,31,0,0.0,1,0,3,2,42.5,1,1,9000128900_2,1,1,0,1,1,0,0,1,1,2,125,385,0,60,60,0,0,0,345,60,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,45,0,0,0,0,0,0,990
9000128929,1,21,0,1.0,1,0,2,2,62.5,0,1,9000128929_1,0,1,0,1,1,0,0,1,1,2,120,670,0,15,15,0,0,0,550,45,595,0,0,0,0,0,0,0,0,0,0,0,0,120,60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665
9000128929,2,26,0,0.0,1,0,2,2,62.5,0,1,9000128929_2,0,1,0,1,1,0,0,1,1,2,160,740,0,15,15,0,0,0,635,70,705,0,0,0,0,0,0,0,0,0,0,0,0,105,75,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555
9000128939,1,36,0,0.0,1,1,2,3,250.0,0,1,9000128939_1,0,1,1,1,1,0,0,1,0,2,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,1436
9000128967,1,44,0,1.0,1,0,3,4,87.5,0,0,9000128967_1,0,1,1,1,1,0,0,1,0,3,26,297,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,8,165,0,0,0,0,0,0,0,0,0,55,5,60,0,0,0,85,5,90,1125
9000128967,3,18,0,0.0,1,0,3,4,87.5,0,0,9000128967_3,0,1,0,1,1,0,0,1,0,3,6,492,0,3,3,0,0,0,492,3,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945
9000129025,1,44,0,1.0,1,1,3,5,175.0,0,0,9000129025_1,1,1,1,1,1,0,0,1,1,2,90,465,0,45,45,0,0,0,465,45,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930
9000129025,2,44,0,0.0,1,1,3,5,175.0,0,0,9000129025_2,1,1,0,1,1,0,0,1,1,2,30,30,0,0,0,0,15,15,0,0,0,0,0,0,30,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395
9000129067,1,69,0,0.0,1,0,1,2,62.5,0,1,9000129067_1,0,1,1,1,1,0,0,1,1,1,20,290,0,10,10,0,0,0,290,10,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
9000129069,1,52,0,1.0,1,0,3,1,20.0,0,0,9000129069_1,0,1,0,0,1,0,0,1,0,1,40,100,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,120,0,0,0,1320
9000129086,1,39,0,1.0,1,1,3,2,137.5,1,1,9000129086_1,0,1,0,1,1,0,0,1,1,2,41,55,0,0,0,50,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,0,0,0,3,13,16,1414
9000129110,1,23,0,1.0,1,1,2,1,7.7,1,1,9000129110_1,0,1,1,0,1,0,0,1,1,2,48,377,160,20,180,0,0,0,0,0,0,120,5,125,97,23,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195
9000129120,1,54,0,0.0,1,0,1,1,62.5,0,1,9000129120_1,0,1,0,1,1,0,0,1,1,1,55,95,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
9000129145,2,58,1,0.0,1,1,5,5,137.5,0,1,9000129145_2,0,1,1,1,0,0,0,1,0,4,60,130,75,35,110,0,0,0,0,0,0,0,0,0,55,25,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360
9000129145,3,30,1,0.0,1,0,5,5,137.5,0,1,9000129145_3,0,1,1,1,0,0,0,1,0,4,201,688,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,543,87,630,0,0,0,0,0,0,0,0,0,0,0,0,130,10,140,0,0,0,15,55,70,600
9000129150,1,44,0,0.0,1,1,6,5,112.5,0,0,9000129150_1,0,1,1,1,1,0,0,1,0,4,40,160,0,20,20,0,0,0,0,0,0,0,0,0,160,20,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260
9000129150,2,40,0,1.0,1,1,6,5,112.5,0,0,9000129150_2,0,1,0,1,1,0,0,1,0,4,40,160,0,20,20,0,0,0,0,0,0,0,0,0,160,20,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260
9000129175,1,64,0,0.0,1,0,2,3,175.0,0,0,9000129175_1,0,1,1,1,1,0,0,1,1,2,30,585,0,15,15,0,0,0,585,15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840
9000129175,2,60,0,1.0,1,0,2,3,175.0,0,0,9000129175_2,0,1,1,1,1,0,0,1,1,2,60,480,0,30,30,0,0,0,480,30,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930
9000129180,2,60,0,1.0,1,0,2,4,137.5,0,0,9000129180_2,0,1,1,1,1,0,0,1,1,2,40,510,0,20,20,510,20,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
9000129181,1,28,0,0.0,3,0,1,1,42.5,0,1,9000129181_1,0,1,1,1,0,0,1,0,1,1,30,540,0,15,15,0,0,0,540,15,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885
9000129244,1,65,0,1.0,1,0,1,2,250.0,0,1,9000129244_1,0,1,1,1,1,0,0,1,0,1,30,180,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,15,195,0,0,0,0,0,0,0,0,0,0,0,0,1245
9000129255,1,53,0,0.0,3,1,4,3,137.5,0,1,9000129255_1,0,1,1,1,0,0,1,0,0,3,30,145,0,10,10,0,0,0,0,0,0,0,0,0,60,10,70,0,0,0,85,10,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275
9000129271,2,17,0,0.0,1,0,2,2,112.5,0,1,9000129271_2,0,0,0,1,1,0,0,1,0,2,50,150,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,150,30,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260
9000129284,2,40,0,0.0,1,1,4,2,112.5,0,1,9000129284_2,0,1,1,1,1,0,0,1,1,2,29,66,0,10,10,0,0,0,0,0,0,0,0,0,53,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,25,0,0,0,1355
9000129290,1,73,0,1.0,1,0,2,2,62.5,0,1,9000129290_1,0,1,1,1,1,0,0,1,0,2,55,110,0,25,25,0,0,0,0,0,0,0,0,0,95,20,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,25,0,0,0,1300
9000129344,1,35,0,1.0,1,0,4,2,112.5,0,1,9000129344_1,0,1,1,1,1,0,0,1,1,2,40,400,55,10,65,0,0,0,340,5,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,30,1065
9000129344,2,34,0,0.0,1,0,4,2,112.5,0,1,9000129344_2,0,1,0,1,1,0,0,1,1,2,80,655,0,40,40,0,0,0,655,40,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745
9000129357,1,43,0,0.0,1,0,3,3,175.0,0,0,9000129357_1,0,1,0,1,1,0,0,1,0,3,10,175,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,5,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260
