,HOUSEID_x,PERSONID_x,R_AGE,R_HISP,R_SEX,R_RACE,WKFMHM22,HHSIZE,HHVEHCNT,HHFAMINC,URBANSIZE,URBRUR,uni_Per_ID,YOUNGCHILD,Highschool,EDU_College,HM_OWN,NONHISWHITE,Race_Black,Race_Asian,Race_White,weekday,DRVRCNT,Total_TT,Total_AT,AT_ReguHMact,TT_ReguHMact,ReguHMact,AT_WorkFromHM,TT_WorkFromHM,WorkFromHM,AT_WorkNonHM,TT_WorkNonHM,WorkNonHM,AT_School,TT_School,School,AT_Shopping,TT_Shopping,Shopping,AT_Social1,TT_Social1,Social1,AT_Social2,TT_Social2,Social2,AT_Social3,TT_Social3,Social3,AT_Social4,TT_Social4,Social4,AT_Personal_self,TT_Personal_self,Personal_self,AT_Personal_meal,TT_Personal_meal,Personal_meal,AT_Family_business,TT_Family_business,Family_business,AT_Pick_Drop,TT_Pick_Drop,Pick_Drop,HW_TIME,ln_School,ln_Shopping,ln_Social1,ln_Social2,ln_Social3,ln_Social4,ln_Personal_self,ln_Personal_meal,ln_Family_business,ln_Pick_Drop,genZ,Millennials,genX,boomers2
1351,9000073403,2,45,0,1.0,1,0,2,2,250.0,0,0,9000073403_2,0,1,1,1,1,0,0,1,1,2,20,770,0,10,10,0,0,0,770,10,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1535,9000075844,1,67,0,1.0,1,0,1,2,175.0,0,1,9000075844_1,0,1,1,1,1,0,0,1,1,1,70,680,0,40,40,0,0,0,680,30,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1621,9000076796,1,64,0,1.0,1,1,2,1,175.0,0,1,9000076796_1,0,1,1,1,1,0,0,1,1,2,79,301,0,0,0,170,20,190,0,0,0,0,0,0,20,19,39,0,0,0,0,0,0,0,0,0,100,10,110,11,30,41,0,0,0,0,0,0,0,0,0,1250,0.0,0.0133429043453465,0.0,0.0,0.0,0.0366288953621611,0.0140162292583638,0.0,0.0,0.0,0,0,0,1
3307,9000147381,2,46,1,1.0,1,1,5,3,62.5,0,1,9000147381_2,0,1,0,1,0,0,0,1,1,4,60,540,0,30,30,0,0,0,540,30,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4543,9000210293,1,59,0,1.0,1,0,6,4,175.0,1,1,9000210293_1,1,1,0,1,1,0,0,1,1,4,104,526,0,10,10,0,0,0,370,30,400,0,0,0,0,0,0,136,4,140,0,0,0,0,0,0,0,0,0,0,0,0,20,60,80,0,0,0,0,0,0,820,0.0,0.0,0.0684573806558516,0.0,0.0,0.0,0.0,0.0404286570556082,0.0,0.0,0,0,0,1
4016,9000169743,1,38,0,1.0,1,0,2,1,87.5,0,1,9000169743_1,1,1,1,1,1,0,0,1,1,1,12,59,59,9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009057239610239,0.0,0,1,0,0
694,9000049565,1,36,0,0.0,1,1,4,2,175.0,0,0,9000049565_1,1,1,1,1,1,0,0,1,1,2,150,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
2740,9000117040,2,61,0,1.0,1,1,2,2,112.5,1,1,9000117040_2,0,1,1,1,1,0,0,1,1,2,128,170,0,8,8,0,0,0,170,120,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3450,9000149257,2,36,0,0.0,1,0,3,2,112.5,0,1,9000149257_2,0,1,0,1,1,0,0,1,0,2,52,326,212,28,240,0,0,0,0,0,0,0,0,0,0,0,0,64,14,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,60,0,0,0,1302,0.0,0.0,0.0252681021690634,0.0,0.0,0.0,0.0,0.0,0.0195661233445932,0.0,0,1,0,0
2697,9000116624,3,52,0,0.0,3,1,3,2,87.5,1,1,9000116624_3,0,1,1,1,0,0,1,0,0,3,77,33,0,40,40,0,0,0,33,37,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3404,9000148734,2,39,0,1.0,1,0,2,2,87.5,0,1,9000148734_2,0,1,1,1,1,0,0,1,1,2,60,540,0,30,30,0,0,0,540,30,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1777,9000087530,2,56,0,1.0,1,0,2,2,137.5,0,1,9000087530_2,0,1,0,1,1,0,0,1,0,2,19,81,0,10,10,0,0,0,0,0,0,0,0,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,5,80,0,0,0,0,0,0,1350,0.0,0.0032051398752113,0.0,0.0,0.0,0.0,0.0,0.0250022689700557,0.0,0.0,0,0,1,0
4896,9000216558,1,53,0,1.0,1,1,1,1,7.7,1,1,9000216558_1,0,1,1,1,1,0,0,1,1,1,20,55,0,5,5,0,0,0,0,0,0,0,0,0,55,15,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0.0,0.0216419249388429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3183,9000145587,2,20,0,0.0,2,0,3,1,20.0,0,1,9000145587_2,0,1,0,0,0,1,0,0,0,1,25,420,0,15,15,0,0,0,420,10,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
2013,9000096086,2,45,0,1.0,1,1,4,2,87.5,0,1,9000096086_2,0,1,1,1,1,0,0,1,1,2,12,46,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,46,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,0.0,0.0,0.0156602463576341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2927,9000126467,2,29,0,0.0,1,0,4,2,62.5,0,0,9000126467_2,1,1,0,0,1,0,0,1,1,2,60,660,0,30,30,0,0,0,660,30,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
372,9000018790,2,62,0,0.0,3,0,2,2,137.5,0,1,9000018790_2,0,1,0,1,0,0,1,0,0,2,100,145,50,40,90,0,0,0,0,0,0,0,0,0,95,60,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,0.0,0.0494593644279363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
79,9000014147,1,63,0,0.0,1,1,2,2,112.5,0,1,9000014147_1,0,1,0,1,1,0,0,1,1,2,20,545,0,10,10,0,0,0,545,10,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
4557,9000210461,1,66,0,0.0,1,0,2,2,62.5,0,0,9000210461_1,0,1,0,1,1,0,0,1,1,2,32,554,0,16,16,0,0,0,554,16,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1900,9000089164,2,57,0,1.0,1,0,2,3,250.0,0,0,9000089164_2,0,1,1,0,1,0,0,1,1,2,60,380,110,30,140,0,0,0,220,15,235,0,0,0,50,15,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0.0,0.0240821955744146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
325,9000017855,1,34,0,1.0,1,1,4,1,112.5,0,1,9000017855_1,0,1,1,1,1,0,0,1,1,2,50,70,0,30,30,0,0,0,0,0,0,0,0,0,70,20,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0.0,0.0280287236002435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
2954,9000126845,3,18,0,1.0,1,0,4,2,175.0,0,1,9000126845_3,0,1,0,0,1,0,0,1,1,3,25,485,0,15,15,0,0,0,485,10,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
3693,9000165517,2,59,0,1.0,1,1,2,4,175.0,0,0,9000165517_2,0,1,0,1,1,0,0,1,1,2,220,190,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,110,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0.0,0.0,0.0,0.0,0.101457640758777,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1406,9000074144,2,23,0,0.0,1,1,2,1,62.5,0,1,9000074144_2,0,1,0,0,1,0,0,1,0,2,10,150,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,155,0,0,0,0,0,0,0,0,0,0,0,0,1285,0.0,0.0,0.0,0.0,0.0,0.0494593644279363,0.0,0.0,0.0,0.0,1,0,0,0
4795,9000214591,1,50,0,0.0,1,1,1,3,112.5,0,1,9000214591_1,0,1,1,1,1,0,0,1,1,1,30,105,0,15,15,0,0,0,0,0,0,0,0,0,105,15,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,0.0,0.0377885608893997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4299,9000173930,2,38,1,0.0,1,0,2,2,137.5,1,1,9000173930_2,0,1,1,0,0,0,0,1,1,2,90,495,0,45,45,0,0,0,495,45,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
3624,9000164781,1,43,0,0.0,1,1,1,1,20.0,0,1,9000164781_1,0,1,1,1,1,0,0,1,0,1,15,68,0,0,0,0,8,8,68,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2727,9000116880,2,37,0,1.0,3,0,5,3,87.5,0,0,9000116880_2,1,1,0,0,0,0,1,0,1,2,72,623,75,32,107,0,0,0,548,12,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140430773834685,0,1,0,0
745,9000050514,1,53,1,0.0,1,1,6,2,137.5,1,1,9000050514_1,0,1,1,0,0,0,0,1,0,3,60,135,0,10,10,0,0,0,0,0,0,0,0,0,70,35,105,0,0,0,0,0,0,0,0,0,65,15,80,0,0,0,0,0,0,0,0,0,0,0,0,1255,0.0,0.0348951825531605,0.0,0.0,0.0,0.026837539883537,0.0,0.0,0.0,0.0,0,0,1,0
1379,9000073705,1,41,1,1.0,1,1,4,1,42.5,0,1,9000073705_1,1,1,1,1,0,0,0,1,1,1,145,445,210,40,250,0,0,0,0,0,0,0,0,0,10,15,25,215,50,265,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,10,10,20,0,0,0,1100,0.0,0.0097598372891562,0.0937399662185498,0.0,0.0,0.0,0.0,0.0116857583251947,0.0078253375119565,0.0,0,1,0,0
1687,9000077696,1,46,0,1.0,1,1,4,2,87.5,0,0,9000077696_1,0,1,0,1,1,0,0,1,1,2,25,105,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,100,0,0,0,15,5,20,0,0,0,0,0,0,1320,0.0,0.0,0.0,0.0,0.0,0.0317144131772065,0.0,0.0065308671589577,0.0,0.0,0,0,1,0
724,9000050000,1,27,0,1.0,1,0,4,2,42.5,0,1,9000050000_1,1,1,0,0,1,0,0,1,0,2,45,125,0,20,20,0,0,0,125,25,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
3248,9000146512,2,53,0,1.0,1,1,2,3,137.5,0,1,9000146512_2,0,1,1,1,1,0,0,1,1,2,70,600,0,15,15,0,0,0,590,25,615,0,0,0,10,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,0.0,0.0215842918046725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4549,9000210374,1,74,0,0.0,1,0,1,2,42.5,0,1,9000210374_1,0,1,1,1,1,0,0,1,1,1,65,345,15,35,50,0,0,0,305,15,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,40,0,0,0,0,0,0,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157942671832318,0.0,0.0,0,0,0,0
4586,9000210975,3,24,0,0.0,3,0,6,4,112.5,0,1,9000210975_3,0,1,1,1,0,0,1,0,1,4,60,540,0,30,30,0,0,0,540,30,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
2969,9000127113,1,29,0,1.0,1,1,2,2,250.0,1,1,9000127113_1,0,1,1,0,1,0,0,1,0,2,330,0,0,0,0,0,330,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
3493,9000162686,1,20,0,1.0,1,0,2,2,12.5,0,1,9000162686_1,0,1,1,0,1,0,0,1,1,2,25,370,0,10,10,0,0,0,370,15,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1094,9000056022,1,54,0,1.0,1,0,2,2,62.5,0,1,9000056022_1,0,1,0,1,1,0,0,1,1,2,90,410,0,10,10,0,0,0,320,40,360,0,0,0,0,0,0,90,40,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0.0,0.0,0.0557001501981019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4793,9000214530,1,31,1,0.0,2,0,1,1,62.5,0,1,9000214530_1,0,1,0,1,0,1,0,0,1,1,41,609,0,20,20,0,0,0,585,11,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,34,0,0,0,0,0,0,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178574277470053,0.0,0.0,0,1,0,0
1526,9000075774,1,50,0,1.0,2,0,2,3,87.5,0,0,9000075774_1,0,1,1,1,0,1,0,0,0,2,50,475,360,25,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,15,120,0,0,0,10,10,20,0,0,0,0,0,0,1300,0.0,0.0,0.0,0.0,0.0,0.0383449920762197,0.0,0.006630578899013,0.0,0.0,0,0,1,0
3735,9000166040,4,20,0,1.0,1,1,4,4,137.5,0,1,9000166040_4,0,1,1,1,1,0,0,1,1,4,30,5,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,20,0,0,0,0,0,0,1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060741477121931,0.0,0.0,1,0,0,0
1630,9000076888,1,84,0,0.0,1,1,2,3,137.5,0,0,9000076888_1,0,1,1,1,1,0,0,1,1,2,180,600,180,90,270,0,0,0,0,0,0,0,0,0,30,30,60,315,30,345,0,0,0,0,0,0,0,0,0,75,30,105,0,0,0,0,0,0,0,0,0,930,0.0,0.0271522460436147,0.1370272362160389,0.0,0.0,0.0,0.0464574012390014,0.0,0.0,0.0,0,0,0,0
3007,9000127487,1,51,0,0.0,1,0,3,4,137.5,0,1,9000127487_1,0,1,0,1,1,0,0,1,1,3,36,762,0,8,8,0,0,0,743,18,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,29,650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189564176376461,0,0,1,0
566,9000047817,2,59,0,1.0,1,0,2,4,20.0,0,0,9000047817_2,0,1,0,1,1,0,0,1,0,2,120,360,0,60,60,0,0,0,360,60,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2728,9000116896,1,24,0,1.0,1,0,2,1,20.0,0,0,9000116896_1,1,1,0,1,1,0,0,1,0,1,10,385,0,5,5,0,0,0,385,5,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
348,9000018221,2,53,0,0.0,1,0,2,2,112.5,0,1,9000018221_2,0,0,0,1,1,0,0,1,1,2,30,555,0,15,15,0,0,0,555,15,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3758,9000166239,1,34,0,0.0,1,1,2,2,250.0,0,1,9000166239_1,0,1,1,1,1,0,0,1,0,2,134,445,105,55,160,0,0,0,0,0,0,0,0,0,75,30,105,0,0,0,40,10,50,0,0,0,0,0,0,0,0,0,225,39,264,0,0,0,0,0,0,1021,0.0,0.0425126484284171,0.0,0.0207637287449454,0.0,0.0,0.0,0.099877385580403,0.0,0.0,0,1,0,0
1807,9000087771,1,63,0,0.0,1,1,2,2,250.0,1,1,9000087771_1,0,1,1,1,1,0,0,1,1,2,175,530,0,30,30,0,0,0,150,70,220,0,0,0,0,0,0,0,0,0,0,0,0,355,15,370,5,40,45,0,0,0,15,10,25,0,0,0,5,10,15,765,0.0,0.0,0.0,0.0,0.1713344263755239,0.0248235837250321,0.0,0.0139656561368238,0.0,0.0084331675368627,0,0,0,1
757,9000050630,1,41,1,0.0,1,0,4,2,20.0,0,1,9000050630_1,0,1,0,1,0,0,0,1,0,2,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1060,9000055489,1,34,0,0.0,1,0,1,1,42.5,0,1,9000055489_1,0,1,0,1,1,0,0,1,1,1,20,480,0,10,10,0,0,0,480,10,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1272,9000072110,1,56,0,0.0,3,1,3,2,250.0,1,1,9000072110_1,0,1,1,1,0,0,1,0,1,2,10,45,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,50,0,0,0,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153476918411545,0.0,0,0,1,0
4666,9000212254,1,56,0,0.0,1,0,2,4,175.0,0,1,9000212254_1,0,1,0,1,1,0,0,1,1,2,170,550,25,85,110,0,0,0,525,25,550,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0.0,0.0,0.0303119142688388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2457,9000107249,1,63,0,1.0,2,0,1,1,42.5,0,1,9000107249_1,0,1,1,1,0,1,0,0,1,1,60,420,0,30,30,0,0,0,420,30,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3793,9000166716,3,25,0,0.0,1,0,5,3,137.5,1,1,9000166716_3,0,1,1,1,1,0,0,1,1,5,135,660,0,15,15,0,0,0,660,120,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
4284,9000173715,1,33,0,1.0,1,0,2,2,250.0,0,1,9000173715_1,0,1,1,1,1,0,0,1,0,2,75,585,170,25,195,0,0,0,0,0,0,0,0,0,145,35,180,0,0,0,0,0,0,270,15,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0.0,0.0735773685296263,0.0,0.0,0.1113659294190261,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1246,9000071782,2,37,0,0.0,1,0,5,2,175.0,0,0,9000071782_2,0,1,0,1,1,0,0,1,1,2,90,750,0,30,30,0,0,0,715,45,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,50,0,0,0,0,0,0,630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331683632526545,0.0,0.0,0,1,0,0
3583,9000164105,2,37,0,0.0,1,1,2,2,62.5,0,1,9000164105_2,0,1,0,0,1,0,0,1,0,2,51,264,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,20,184,100,16,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0.0,0.0,0.0,0.0649831337672085,0.0420847880647047,0.0,0.0,0.0,0.0,0.0,0,1,0,0
2836,9000125211,2,47,0,0.0,1,0,3,4,112.5,0,0,9000125211_2,0,1,0,1,1,0,0,1,1,2,135,480,0,45,45,0,0,0,480,90,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2972,9000127147,1,62,0,0.0,3,1,2,1,250.0,1,1,9000127147_1,0,1,1,1,0,0,1,0,1,0,135,360,0,0,0,230,70,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,75,0,0,0,85,35,120,0,0,0,1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0254045797740947,0.0,0.0399632999450197,0.0,0,0,0,1
4296,9000173858,1,35,0,0.0,1,0,4,4,87.5,0,0,9000173858_1,1,1,0,1,1,0,0,1,0,2,113,437,315,50,365,0,0,0,0,0,0,0,0,0,122,63,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,0.0,0.0597187662781927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
771,9000050874,2,37,0,0.0,1,0,2,2,112.5,1,1,9000050874_2,0,1,1,1,1,0,0,1,1,2,41,800,0,6,6,0,0,0,790,15,805,0,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0.0,0.0210183506395068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
3282,9000147025,2,61,0,0.0,1,1,3,0,175.0,1,1,9000147025_2,0,1,1,1,1,0,0,1,1,2,60,510,0,30,30,0,0,0,510,30,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2563,9000114576,1,42,0,0.0,1,1,2,4,250.0,0,0,9000114576_1,0,1,0,1,1,0,0,1,0,2,20,100,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,0.0,0.0,0.0,0.0345108511281638,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4827,9000215156,1,56,0,0.0,1,0,2,2,175.0,0,1,9000215156_1,0,1,1,1,1,0,0,1,1,2,20,815,0,10,10,0,0,0,815,10,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2459,9000107298,2,31,0,0.0,1,1,2,1,87.5,1,1,9000107298_2,0,1,1,0,1,0,0,1,1,2,115,710,90,40,130,0,0,0,540,35,575,0,0,0,0,0,0,0,0,0,10,20,30,0,0,0,0,0,0,0,0,0,70,20,90,0,0,0,0,0,0,745,0.0,0.0,0.0,0.0171454297580174,0.0,0.0,0.0,0.0495302027353092,0.0,0.0,0,1,0,0
1414,9000074323,2,31,0,0.0,2,0,5,3,112.5,0,0,9000074323_2,1,1,0,1,0,1,0,0,1,2,110,680,0,50,50,0,0,0,680,60,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
2753,9000117164,1,63,0,1.0,1,0,1,1,20.0,0,0,9000117164_1,0,1,1,1,1,0,0,1,1,1,120,570,0,60,60,0,0,0,570,60,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
